order_id,products
1770625,21137 24852 5785 11712 31429 5450 35708
1140019,38159 21137 24852 47766 22935 37288 35887 30391 18234 31717 43122
1599557,42244 45948
491570,27521 11140 22935 38558 36550 35535 46676 12384 25837 36606
3044195,17429
1148383,42265 6184 12341 17122 30450
2462076,31717
871854,14870 7781 44142 44683 21137 20114 43295 23373 4451 24954
2397472,21137 47209
2033971,45063 21903 24852 38293 2480 49075 21560 13512 47209 33407
2138253,83 10851 5268 9405 3873 16185 11073 33129 13176 31608 16818 34234 39408
3298322,16262
1057084,25346 21903 21137 20842 48116 40311 13176
686072,16797 27966 27845 7156
3146111,22025 49683 27690 11352 7781 48230 47209 21162 47788 41665 27845 36086 35078 10017 4920 23375 10603 9595 21903 27548 14814
1477286,31808 36118 43961 12253
1780040,38689 27554 45603 46642 46906 39871
3043128,22035 5020 43295 19660 21709 21326
1913450,35951 31474 20019
609683,14861 40237 8380
1526416,22035 12099 9808
264247,13866 5422 21333 40028 1398
751730,40706 21137 3896 27845 9825
2468092,15902 16557 34270
2200957,5479 47209
3170909,9755 16997
1855730,8193 47626 49683 48275 23711 26324 29405 37646 28990 32684 32211 33257
451495,5785 48679 49192 28476 8654 19057 5876
83516,21288 35561 39275 9213
2891802,46104 33819 43295 24759 38200 8898 32747
2518834,21903 19660 343
2631524,13176 43772
2538227,48086
1679093,17794 44359 4428 19678 49520 5876 13176
1711037,28289 47626 21616
124849,38400 47626 24852 43712 19309 1787
2408483,24115 27744 47209 27086
3108199,45957 4428 19660
1848841,11945 6457 33606 31635 432 20404
2863486,14858 33572 13629 24390 9839 13176
1521822,46979 24852 47766
1097835,24852 5077 23765 12384 21616 28156
1880928,38400 47626 21903 16185 39928 12614 19019 40571 35547 4957 26209 33787
1971863,10509 49235 43744
3198670,49198 32331 21709 4313 42352 18840 16290 12212 15820 10714 27629
1450768,16797
122460,47119 2611 47209 31343 24184 21137 2716 26790 27845 24852 36126 21903 35221 22935 27548 18362 27086 23543
2305053,24852
2023181,24232 10607 29880
238582,5769 21137 27845 43352 15200
2091500,11520 47621 44560 3896 10814 27845 33000
2964741,35842
2771364,40709 24852 5782 33198 2480 15923 39094 43961 41665 48205 21709 44632 46817 36962 16108 36591 13176 44156
440880,26282
2461540,24852 23579 14459 37335 24184
1635452,24852 22935 17985 5450 44632 42719 19057 5876
1365346,45123 19057 21137 13176
2349900,6729 35561 11759 13535
1713767,28204 27695 26209 30489 27966
3265940,48808 17993
2327688,13249 39877 48857 25466
2271334,16797 21292 43352
537720,24852 16154
2888729,45066 7715 21938 27845 12384 47209 39275 46969
2915044,44479 5077 9175 6128
374586,21903 22935 19354 21938 45007 47209 26738 7029 24184
776187,25551
2971902,25890 37317
1089659,13176
3326115,12341 6615 8571
2781338,42244 27662 5134 17948 46620 26683 37067 26201 10343 7156
1247859,32130 35842 37276 7325 9138 21303 36216 47209 43504
1473678,21903 49683 24852 9405 44233 30169 33787 4605
890975,22035 35503 27845 43772 24852 33055 4920 10106 8087 8174
359976,10246 48220 47209 21137 20113 21174 37646 22825 27966 4942 36695 17789 49026 21903 31635 38312
2937565,15902 30776 9346 21137 11945 30391 42697 24852 3957 22935 23029 3583
2670144,48775 49683 24852 17652 13176
3325658,2452 16185 17600 12099 33731 1360 22260
2117412,47626 24852 19348 48290 24359 33198 18503 46045 1890
2789847,31231
3131818,38430 34 18627 25058 39276
360995,24852 16797 4920 11323 10172 14183 28007 49520 36978
1550880,32642 26629 24852 15649 6948 49075 2429 39619 41290 34262 44632 44910 33787
421809,9387 4799 19019 49235 28278
2186857,8730 21070 2639 49279 41674 10965 37096 33087 38241 23909 9076 16797 18339 35762
2272822,40852 15273 45906 8277 116 13176
2363588,44292 6644
1483640,8475 42731
928153,27086 7806 16759
819814,7693 34668
1841728,17794 46979 6046 28204 44632 34530 38383 24184
75351,21137 13176 43352
2958204,38689 34335
2828829,45570 49683 28204 26209 47766 28842 28849 24852 12576 4920 24964
2180268,38689 14218 48395 49175 10874 5212
1501365,24535 18531 35951 27247 13176
1595688,43556 24186 26317 26348 40214 33614 33198
1220547,49191 30776 27845 31964 21616
3082102,45445 35336 24852 43421 43295 42803 33352
2443214,1234
2023750,10912 10851 4232 3308 32211 30233
2847385,43631 42731 24852 12606
800747,37646 21903 21137 24852 30233 22959 4920 39877 17487 47209 21616
972377,18465 23734 29370 27845 24852 35108 4920 6489 13198 24059
448370,27521 5262 21910 12703 45603 13646 44632 32864
2503506,8518 13176 24964
844279,39190 28204 41787 2748 27086 13176 37496
2920513,11777 45840 24852 4920 13166 39877
3109092,31808 29392 31355
937297,24852 22831 29487 7736 5818 17859 11461 44799
1161553,10603
2420433,14862 27278 8475 19174 29689
1757515,3843 30233 2078 4149 18234
1516396,46667 39090 36550 5876 13143 41330 11182
629504,35842 37418 35121 43086 7139 5876
1633775,196 44172
1092596,28199 28204 13176 11712
498397,17334 31444 45161
458084,17281 45200 22935 49567 23216 12225 45007 15462 13176 18811
915117,48527 19145 27985 38504 39275
533343,11512 6474 47209
2886749,21137 48679 43465 37067 8277 47209
3192619,24236 39332
278524,49683 24660 6789 6846 28371 43772 8536 19863 40354 10673 10170 28157
2212084,18184 3090 47766 22935 4134 8746 28985 23737 28476 40386 46663 44359 42445 19678 33000 31343
2107454,5351
529108,17794 45066 24852 47766 34358 25931 10831 26209 35951
1311264,34827 13976 29363 31423 31981
1460633,27086
2851360,26634 3599 44560 20583 47209 42110 21137 23233 24852 21903 27086 45007
2746371,24852 27316 20161
3233211,38400 47626 36397 45619 49235 22113 26209 40063 9387 3265 9471 16168 11576 27966 28993 33095 23909 33129 13176 33198 43961 10172 38341 22472 39408
3314799,20940
344843,27521 6182 43961 27325
1595020,45570 24852 47209 31215
2332573,4605 47626 24852 47766 43324 9550 48745 20842
1388014,45066 49235 28928 16744 16759 21137 47900 13176 19366 5132 31869 44201 27966 44359 26098 48679 7781 9839 26315 7936
1380283,40332
364657,26047 13176
310220,40905
3141101,24841 47521 28597 33731
3268911,30827 21903 32689 15772
2949898,24115 49235 48370 24852 14645 13176 21386 1940 43961 49131
2110161,14233 35756
828980,42244 47626 21903 16185 28985 8277
2298905,15424 44273
2017374,3526
1074293,28204 5782 19691 16797 15290
2110990,13176
3330323,26209
1189181,2120 12013 33705 42450
159080,10761 39180 21903 42016 13870 34134 1376 19173
2854419,47209 19057 21137 26790 13176 21386 1463
2177640,25346 41605 27297 19057 21616
85345,16797
2296013,30252 7781 2748 8087 6638
193823,6184 46149
2585791,24852 17573 30551 3298 29541
1666457,13198 27156 23734 22089 9444 4605
2477089,15772 16797 43352 17122 25588 13176
1810375,33065
3383726,31502 21461 17434
2876950,13974
1840716,10768 18465 26790 38750 47209
2721905,35221
1175411,21137 28204 32689 34243 45007 47209 43772
2662216,45066 30489 45603 35951
2935098,21903 1468
2932112,46667 47734 26369 29447 7948 31717
2859288,22025 47652 22069 47209 43122 41597 21137 27845 36082 34050 13176 17794 39928
2643210,21927 432 31477 35221 37687
3130233,16083 7035
3402669,26497 24852 16797 3873 21288 39993 19660 43352 43772
1360207,13259 21137
696907,517 21137 47766 9886 9913 9438 24841 44310 13176 21903 13740 18883 24024
2410047,8968 46906 13646 43122 13176
301306,23236 8670 32478
2563990,18465 21137 14084 20842 13176 29118
2676250,47877 26629 39560 21513 24852 6448 38844 20413 3389 27845 21709 3919 48335 49235 44632 14947 39411
665149,45066 26209 24852
1572545,42518 18465 21137 47766 13565 24852 6933 42828 32139 6638
1953616,24852 42450
139970,6631 44156
665900,47626 9741 22035 28204 35992 17600 20738 24852 2326 38689 22825 46900 13113 46906 27454 16797 5547
1491340,11821 13176
1757235,43014 26165 5194 46667 42585 21083 19057 14992 162 27845 9444 15604 4357 43789 38689 35628 29487 12606 13176 46979 21903 46992 21405 13249 45007 6104 46584 21497
2191406,2228 19135 9808 35547 23155 13310
2659342,21573 32331 83 14447 30391 46844 24852 29487 41787 5450 37710 25986 1940 2966 7644
2769564,21903 21914 18471 30776 22849 19660 22227 42585 5606 35951 13176
2536353,27845
644223,21903
428218,21903 47766 25659
2811125,47877 29503 47977 34160 7574 10690 45004 36316
110041,5727
1990706,25931 1890
2950906,47209 21137 17579 25890 1406 46906
3164946,47626 21137 28204 27966 39495 5450 8277 26209 35939 7781 26604 9839 13176
2924872,20919
2182474,21903 18531
2533276,13176
1396078,6927 4920 46906 35140 19019
1555038,16797 47788 12341 20940 43352 30827 8048
2599266,45446 37646 21137 22035 24852 36011 43961 11737
3258433,20259 12606 9075
382667,37388 32655 21137 5785 17579 25522 42445 18523
1795703,43768
318133,19068
2354823,35383 7736 25146 26698 24658 20577 15472 33913 24701 41602 29315 21137 22685 9387 33452 14005 6340 23760 1747 31981 29429 8954 24852 28449 34601 27964 29516 21386 13755 16320 47050
2405179,17038 11538 18770
1882983,1498 45948
3097198,21903
1972509,27344 27966 36695
2714791,18838 10310 37710
2717476,45443 3221 39496 10957 5077 44142
2542207,8277 47209 21137 35135 32689
546891,24852 16797 41339
989977,41400 196
1113100,21137 2716 37029 33468 40706 20738 18195 35628 29487 3376 13629 31040 8012 1891 23909 31683 46049 32757 23543 39928 21497
858781,21376 17027 14447
2565221,33352 24253 13517 5450 13176 21903
1646113,24852
859386,49349 2120
1920738,47626 46667 26209 21137 47766 27845 46820 8424 24852 21903 45007 13269
1936146,10957 16696 49522
1027622,22788 40454 45064 649 30489 21410 28199 12875 33614 48090 10333 37096
2293067,27845 42265 28985 49131 6348 24850 38834 19348 13176 25753
3166025,24852 22935 25890 19660 41177
3288648,41220 21405 30639 6615
952364,6187 43086 24184 5785 28476 4957 33754
3066262,22025 10768 22035 43086 27730 27845 42768 24852 42265 13598 46886 4920 5450 33120 3481 32734
781282,9623
676124,7067 33209 34628 21230 12916
1782482,34969 45747 22255 5450 22367 6522 24954
1801766,40332 6416 6052 29640 26698 10957 19836
736840,1160
2715546,21616 21137 19660 29487 5612
1052856,33198 5077 47097 21502
404713,2966 42557 35535 23909 5750
1601161,11365 32689 13176
11326,25199 10369 47766 6348 26842 24852 24024
578701,21903 42030 39877
1383576,24852 47766 31683 41805 44275 28535
506281,47329
2536208,27156 38944 41588 5479
1544533,27145 39442 33301 15895 23856 24891 9076 40343 16797 36291 6128
1575823,24964 24838 22035 4605
1194264,24852 47766 25890 8424
2304405,38400 21903 26131 38689 47912 27845 30406 39877 27104 47209 25705 13176 23801 4605
564372,24852 26165
1386532,18523 30353 11520 4957 22935 33754 31717
2918295,5258
1557998,13949
2291616,34448 21137 21709 8277
1171350,34050 47626 24852 28990 32108
2895641,28699 35951 24852
2306681,44042
707513,45066 432 47209 13052
1194604,48527 49235 36316 28647 18811
1429106,2124 20345
2233403,21137 47766 19613 18078 5876 9047 5479 13176
184492,38444
185672,36929 9666
139899,2611 21137 49325
3184301,43739
76266,29326
3399530,23719 21288 10326
2728155,8357 24852 30489 25890
2428572,39275 38768 43352
1350185,20995 45200 27966 13249 27845 23375 9825 38890 13176
1976555,43154 29848
520487,44560 26128 31766 26157 30776 5194 15950 9825 35951 19057 21616 21137 47766 17622 48857 40706 44293 28934 13113 27966 15700 33124 5479 13176 18811 31635 45464 36772 33736 34249 45007 5077 36313
35379,21903 24852 19354 46932 37718
322892,16797 6184 32303 12341 196 33768 38768
669960,32139 39180 22035 24852 29594 45866 28204 30391 46969 10749
1550667,7952 30489 19508 46688
663321,228 10821 8362 31085 43768 29307
1489554,13870 24759 27356 33021
2592549,8193 49683 18465 15592 43789 24852 29487 8518 26604
875103,13829 30219 28199 25133 12384 47209 16490 21614 19057 45694 30850 39557 34448 11005 40706 260 4366 8467 30489 20255 44910 6000 13176 32655 8087 29672 23029
2843454,28199 14951 1642 24142 27868 47197
1013992,47626 26209 13176
1081035,38890
1020352,46979 18362 13263 44632
1601035,14992 16797
1413572,47144 2102 48205 17530 45217 17615 29905 24852 319 44536 5487 14722 23965 49139
3360644,24125 5876
1242490,21709
883336,41999 24852 42817 8277 20082
1113590,37766 15902 2745 36420 41290 43641
3075106,34448 26384 24964
2827274,45066 44504
1622206,23579 5250 27845 6347 43760 10006 13176 31730 39928
3396832,10957 30440 46979 28052 19445
2062955,2611 47209 9839 35951 19057 21137 30391 17630 5876 40706 45840 12060 38689 22825 17706 28985 27966 44359 5479 20842 7539 16759 13176 10125 21903 18883
1268700,43154 12341 39657 13176
1411537,19511 32864 4210 15100 42398
520463,35108 23543
889181,30233 12341 7948 1463
1908450,47144 11826
2440233,47280 12576 38827
675309,29447 22035 21137 11422 37807 22963 16185 27845 4605
1853418,14344 7240 36431 7807 39581 18610 21689 31981 44799 23341 30591 27102
2347593,12196 4210 18523
130618,19348 24852
659970,24852
3118670,12078 13535 37104
2822257,44560 25146 9825 19057 26790 8381 33527 35108 9515 34668 13176 32655 24489 13740 13806 24561 39928
438797,12341 21137 27845
2751577,19073 41098
2740709,21675 30949 38689 4472
1855074,9825 39121 24852 16797 33754
2835620,10114 24852 39928
1659918,21137 20632 29388 21903 3579
3226773,27845 35594 33055
1079714,21903 21137 24852 27695 28220 28862 25043 24535 47209 35951
2272448,40939
1882881,6182 37067
2458117,40199 40198 41387 28465 45013 5212 11760 11512
2901224,24852 47766 18767
2850218,47788
2436073,42562 46676 47209 26738 25718 21137 9964 10991 23315 812 28465 11572 4920 27966 40777 3957 13176 48057 39877 30169 33754 33258 8174
799905,45596 44632 43631 30353 5782 34969 35072 43821 2390 19348 31683 5077 29664
335664,16797 37919 42282 21292 12341 31805 6615 17122 8803 30827 4724
2197535,21137 16083 28934 39180 13176
1081356,24838 49683 22825 46676 14947 13176
1150992,49279 26604
1713531,22620
1752934,19660
230758,32355 29447 13166
2990805,5128 23288 42777 10032 33198
1019355,47157 43154 24852 43352 1940 5077 8153
123923,44632 9387
2105033,30233 6740 14947 19057 4605 27845 9421 38192 35221 48047 19894 27104
2236415,21137 24852 43961 30442 42356
1531334,41618 47766 7963 15541 46654 39877 13176
3307674,29345
2792131,38400 10885 47766 29852 46886 45106 17758 27104 7781 16870
168207,26131 47912 47209
1459619,12341 47831
1797887,23634 47873 5456 33232
942356,45582 27156 2091 46667 47209 35951 21616 17526 29837 41177 35547 24810 43772 21269 38689 44359 7503 5479 10096 13176 18811 38288 38293 22935 27040 36854
517838,21573 47402
3305366,22825 28432 27966
418875,28427 26209 47977
1820877,32271 6187 27209 22620 5248 6286 49306 37066 37687 23909 1398 29615 46023
2519103,41787 18382 5077 19449
1412127,33783
650065,16696
3366034,8193 40910 10333 34024 13679
2044353,21137 20114 24852 47766 6046 11440 46906 8518 43086 35921
496876,27845 42342
1455700,13176
2874771,34243 39877 28204 22124 18926 13629
1357222,48800
82409,12801 4137 6187 3184 39032 1661 48299 15097 43772 5884 3856 28433 29487 43352 5976 23929 16797 6046 40354 10673 15290 26604 46585
853399,20114
1308646,3599 19046 43122 15995 6348 22298 27454 5959 13166 40310 13176 32655 10132 21417 27086 39408
1278507,1559 25199 28289 41658 11100 22367 29045 13176 39877
2543626,24852 4137 27179 1070 35376 3765 16696 23888 3696
1062755,14211 22025 5134 27172 31096 49235 46820 47209 39275 19057 13176 25466
443406,2120 41131 14348 34862
2353422,25225 3469 35221 13848 17878 44632 33754 4957 47087
27486,15134 37940 38456 46667 35430
1491413,38730
2876713,21841
1656916,47209 27845 25879 33135
1778879,16399 11576 23377 48086 27744 11371 17131 43504 116
210159,47209 24964 22935 41950 20989
2510741,93 47209 27086 41618 13166 11140 33731 44008 27690 11520 9534 26209 38694 10132
2896398,34358 19057 47766 40706 43295 329 38266
2036167,19049 34126 32689 11712 4086
3326163,27511
2658860,27845 35065
1298753,49683 37766 43961 5612
1553381,45633 18465 36011 27156 47766
2637730,19734 46391 47570 14952
1073074,9387
1895934,28842 39877 30461
3290658,8732 21925 32422 41385 49350 6489 21602 35045 21991 44267
1228907,19660
1584770,11422 5876 32655 1463
1012641,30776 47209 21137 5479 13176 19894
1205648,31392
1053642,19863 23909
2773239,40706 2050 38277 10 47626 21903 42139 2228 30391 46049 47209 13176
2545403,14947 34024
431470,5268 32478 31487 16309 38374
1795155,34185 19348 28571 8735 39845 28199 34234 31808 26709 43352 31964 23909 31987
1959961,6184 196 43352 39275 16797
2575409,12427 10258 41276 196 16714 37710
2210905,20995
1565444,40969
2526684,35815
1091373,26209 4210 30442 24852 22825 5450 32747
1908811,27845 13176
1989303,29447
1189156,49664 16136 5547 10827
2438857,33065
608934,31720
1127864,35914 30949 29941 31477 4914 13176
1584368,10621
1617813,3007 38608
2517336,2141 30450 40910
1073194,5428 30776
1330612,27344
2219590,9804
1390565,24852
3352718,23322
196122,48186 44632 47209 21616 40723 4920 13176 32177
51218,32403 35909 36170 48205 44536 46842
2907171,13097 12341 3265 6615 30827 8048 13176
2100949,12260 28204 24852
619270,13575 35470
2750435,16797 37687
1764169,20995 24964 18465 1194 5876
727007,27888
1719933,43721 22362
2379488,43352 11365 13176 8571 16797
1219004,19180 40852 48859
2204671,7781 28199 48679 47209 21162 22151 40174 2611 13176 42265 27966
1849549,47626 14874 45633 13893 44116 26209 19057 19612 32931 29871 5303 6336 28358 7916 36085 10504 38164 24852 42265 4920 5450 25931 23375 36724 17795 46979 7559 45448 5002 43415 14764 34220 22963 34243 29660 32734 39911 7164
115832,45066 1360 13176
1503421,1194
1654200,43693
1859442,17923 18489 29886 31954 34389
1080022,44359 12395
3279496,17471
2258156,28928 21846
2732179,17668 43154 8859 46755 33198
1371579,47626 35364 48679 47144 28204 39475 20114 37524 47766 24852 8518 43394 24964 13198 21903 2480 45007 28122 27104
1018437,45066 31404 24024 13176
174285,33198 329 42579 5479
1860083,21137 13176
3363800,11784 48679 47209 21137 48287 27336 19678 8929 5360 17706 42300 13176 20899 40396 38383
111284,27845
878999,47626 49683 26209 14992 34969 22170 33443 46906 11090 39275 13176 45453 21903 13249 45007
1187001,45123 6740 27966
3130547,48034 42500 45806 13176
886359,15386 27979
675080,24852 23543
1904008,14874 26723 47209 117 41743 17706 22899 13176 2473
2731186,11520 21137
1176119,14084 37646 21903 42768 37147 39877 30795 45007 16083 1244 1640 35951
3303473,44683 14992 3481 38689 35629 27966 46294
3302367,29447
1413549,38533 11440 19660 13176 16768 2002 29672
3118929,2943
1468566,22035 35352 35914 18523 47209 19057 16521 141 34448 21137 9366 34969 30391 41665 26317 19173 45840 24852 40742 37687 16185 5450 23375 21903 18362
1309438,14992 30352 33832 32303 4920 30696 33651
2553970,12140
699221,35842 45603 28204 30776 29270 44632 38490 24799 42265 28465 29045 35221 19894 39921
1996965,27845 8518 6104
1270340,30082 1940 27548 11306 40287 3318 13944 40571
3370492,22535 8859
3064175,35072 26395
238656,24852 38293 49610 20574 8929 16617 42495
3150209,42536 29752 46676 18523 21607 24846 4957 30169 33754
2003703,5646 44632 12395 35951 21616 47766 44359 33120 13176 45948 21903 48529 22963 41950
2350301,24852 25272 27086 8021 24024 8174
43956,8803 43352
2262986,32981 19677
275935,23594 36397 47209 44683 32578 46979 11182 15290 5068 10749
491379,35470
2188454,23554 45645 47209 25197 35951 21137 45210 2716 48802 36011 27845 30975 46855 2825 37646 39699 28437 40268 41844 21903 13225 33731 27090 24561
2337418,24964 28934 21903 22935 2078 40233 21938 16823 16185 4799 27845 28123 40545 36070 31727 13176
2762148,13176 36342 11512
866220,47626 47144 18027 47766 40706 24852 4920 28985 12614 13176 21903
810347,24082 17948 12935 13176 12703 18918
1826977,21616 24830 26369 26949 21903 27608
2615781,28199 24852 40767
929281,18465 4294 32201 19660 44781
98365,14240 14833 31678
3345285,47626 45066 8736 48164 30776 7781 5322 9421 24852 42265 4920 41787 7485 17224 35221 11688 48559 20947 5612
2834061,31248 35914 44142 34969
906787,8186
1814005,43086 21137 5876 11520 24852 41242 311 10749 329 4940 34262 29660
1839575,16864 47766
2988889,15630 21019 45603 47144 28204 7753 19660
2276835,16797 43352 8048 24441 23423
3188266,8555
357467,27570
2764327,8728 14874 47029
1940974,130
798259,12427 16797 196 16714 18023 40681 39657 39275
2036450,42526
2216074,21903 23204 27966 11331 28653
632095,24852 26604
476768,34525 39276 32655 34243
2170393,21137 24852 4920 24535
1475206,45 26209 47209 9839 21137 22683 41720 43789 24852 45374 35689 45007 23029 10749
742350,10957
2175018,46720 28934 12941 37646 24852 42265 21417 12204 20785 48094 30953 22509
1080302,11520 10753 35085 42002 1194 27966 45123 38480 31717 1511 47209 26604 13176 4350
2605550,28204 24852
747277,10 47280
2687562,3298 43154 10227 22362 16732
1044474,29447
1908915,20114 1940 35221 18749 10957 21586 4564 47317 48988 48871 44142
153125,49683 34358 47209 20114 44306 25890 343 13733 18880 7120 31717
2417651,9387 5818 24852 29487 25952 23909 29176 6137
1845812,13259 44172
1616839,15290
2841619,35842 24852 35121 47977
2227127,4138 39984 5750 5785 22829 5450 38772 45007
163482,25653 19057 4793 48857 5876 12039 32566
3246499,7173 45066 18523 47209 21137 29370 37067 13535 30450 10006 21841 6489 24964 45445 21903 20906 48104 48628
1526251,30720 30489 30764 7493 1234 31459 18027 4210
2008821,26209 14947 35939 27344 24852 8518 38772 24964 21386 21903 16797 42958 33754 31717
1510412,853 44277
85355,21903 27845 2014 486
1826205,45066 22935 31015 23165 44359 27336 45007 12384 13176
3237373,7948 22035 6347 7010 117
2741045,24852
2865372,6187 24117 12916 23687 21410 432 28647
1875748,45066 47144 23094 38996 44632 14992 9932 17616 2770 12013 34050 33548 24852 7963 12572 21288 49520 37766 40332 16797 3529 16882 33791
786025,33852 17615 23909
3111778,22115 40632 27325 46820 25332 24852
2451402,47616 47626 29719 38453 46654 11352 5212 35968 21137 47766 47272 41217 24852 12053 4962 49508 43369 8061 21903 1940 21405 38313 33787
2894374,23909 41351
3270174,21903 24852 42265 22451 39619 4942 23634 3962
1116272,17795 19660 47209
2659795,30233 27966 13176 2962 45007
1846986,1514 4879 1391 37215
2177211,29447 4920 42445 25331
1067143,38689 36574
2998328,26139 35378 47185 48723 49279 47877 28993 42360
3349796,29487 49381
6073,13575 6184 37710
1280136,29993 28204 43961 27966 5450 19660 8174 13176
2022129,21288 43352
728012,21137 2164 19348 27966
2447069,7815 39581 27316 9411
776410,5077 25706
3052730,27966 19660 44661
309702,20114 24852 42265 16797 15008 48679 35147 46676
2810640,35548
1187701,13176
556589,24852 43295 44845 13870 4462
3003291,47144 6336 27845 42828 49235
2466170,35336 21903 42282 7862 25017 13176
7671,39161
2778499,39201 49227 23020
2342246,22035 47209 21137 26790 1215 34069 13176 39877 12756
3359460,24852 12384 45537 23650 12392
2273589,35652 19660 13176
1606303,24852 37658 4924 48366
1482378,14853 19480 45603 7212 38985 42585 22114 47209 18027 9839 41083 46206 21125 39928 31933 7361 36034 9421 46325 3863 37147 22825 31555 8516 27470 21841 32597 36695 20327 4472 27521 21914 21405 33716 22969 28601 25533 27104 3566 23025 19448 10749
2778713,20113 22035 24852 21927 21938 17600 34243 27845 42828 5077
2093026,24852 26620 28869 16840 35272 16589 22227 33636 39275 21614 48628
1237376,49683 24852 27336 35951
755362,49416 31964 41065
2011561,31040 46820 5479 5161 30958 8528 22164 46676 44632 46906 42139
267605,23044 40198 24852 5450 9825 31215
3151126,27845 24838 10017
2321387,25659 1240 5479
759805,27729 8277 33000 24852 44310
3119191,27695 49475 329 34137
1785493,35507 20161 31231 4591 11123 9075 22520
157860,28420 17038 15392 30011 48848
275164,42380 32911 24852 28204 19660 8021 44787
800584,37524 40469 17183 17948 37158 5438 18908 36207 21616
3286401,47626 8277 42585 6750 26209 21616 27307 24852 38200 16185 37220 35321
105531,39581 2519
626716,33756
3025477,24489 45615 46906 27845 31181 24160
3337308,46979 24852 1463 4799 365 44910
3402124,34358 25931 8021 5479 20851 4472 13176 17794
2472044,38090 34509 46332 19202 13619 5047 13783
2044184,26209 33198 3957
2744797,41540 2663 5262 17553 25340 24852 29993 40233 13113 44359 42828 13646 5031 32689 1463 12745 21461 5077 41950 24561 4605
183279,14233 38768 8571
3316182,21903 42265 4149
1727228,25896
1361634,21137 6184 21292 12341 3265 11365 13176 8571
1954291,16139 41131 26209 14947
1188786,42603
1106085,27172 27729 5876 45303 4920 27966 8518 12144 13176 38273 43908 33198
850459,19660 21292 8048 22610 12341 13176 8571
1447668,47626 49683 26209
2417589,47209
1941224,17794 41999 49683 34969 18465 25890 36011 3896 39877 24263 27104 16616 47209 42736 10749
599480,47209 19613 11422 30391 5818 43712 1250 5876 24838 8518 39275 13176 24964 5514 22935 6104 31717 1529
1907488,5785 27086
2226696,45066 37158 33120 13176 21903 35221
2654960,45066 38689 27966 36714 27086 23029
3074374,26209 8955
3148696,5120 1090 28934 1935 29487 19348 5077
1534265,47626
2428337,47626 25613 9387 8424 5450 1365 23909 32115 37250 4605
477100,14992 22035 38689 27845 6104 33754 4957 9839
3189721,10831 41588 21137 47766 37067 36070 37646 17878
970708,22963 13176 32734
2413217,49235 8277 30305 7781 47209 43643 21137 34969 4793 45763 8959 40706 11020 8467 24852 11543 4920 41787 36216 13721 15290 45504
2310207,11777 14084 3849 14858 8490 21462 42972 24799 47209 28535 25466
1229148,21278 13176
1916225,432 32854 21497 4799
607333,16398 35221
1217380,26369 18465 2855 48057 23644 13535 4836 7398 31612
533076,29447 32655 36550 13176
3038829,12341 49235 39534 43154 35561 26914 47402 8048 8571 21903
3312656,47626 21903 16797 38890 13176
3248120,39108 20940 43352 13176
146700,13702 24852 47141 17600
825660,31371 21137 18078 2748 42244 4920 46906 19811 13176 45453 31683 10749
2744481,43295 12845 9411 44487 43209 20433 34262 35042 36214 49279
1426154,26384 44487 38504
2076463,42258 16662 3231
1874846,47626 5646 15902 18465 27690 28745 12384 24160 47209 21137 6892 17652 37646 35628 25931 13176 21903 19366 39877 4562
2433246,43183
129957,45624 35561 38768 13176
1182327,37646 32655 24852 5077 611 4210 13176
1893893,1511 47626 49235 24852 4920
1335283,5120 44172 21292 12341
1064857,21137 25890 23854 26165 8518 28999 7781 13176
1310817,24838 9351 24852 9550
847447,19204 45123 32579 27845 1234 35951 39928
1351706,39041 45066 24852 18987 4920 17600 24674 30696 44270
56939,17033 5130 38739 43352
2343909,47626 49683 13383 12384 27845 40723 24852 9515 16797 49610
978087,14858 6541 10675 22210 44632 43115
1867169,43154 23233 22247
1907413,14211 21137 19660 5114
1360792,26914
614496,42244 31506 24852 20119 48679 2091 45104 36550 6615
549627,16797 2855 12341 38768
203941,47209 21137 6808 29898 33000 21267 21903 1940 22935
2097978,10840 47196 22227 24838 24852 35688 47990 9162 26604
1667191,22395 34126
2640692,27521 27845 5479
1166101,6184 37710 19828 13176 45051
3123744,9766 29820
1557767,24964 45066 28204 22959 28985 36070 13176
1776514,24852 18234
3226372,30307 13230 30353 41682 4447
81165,24852 2763 35167 10603
2136507,49235 24673 21137 30382 30391 34044 32566 5479 13176 21376 10163 49652
1144165,45 5782 210 16213 19348 16797 16882 42495
535306,14364 25653
1486945,31141 33000 38768
67432,44142
3356057,45445 37646 4920 5479 13176
1057262,25138 49235 21137 5876 13176 19894 39877 17871 16882 5115 4605
569854,8048
1461229,5514 31717
2104785,44632 9076 40332
1496266,41220 32553 35383 27845 2763 13176
1323603,25146 18523 34027
3280875,24964 2447 14992 46992 21137 37029 29993 20015 4792 28985 4920 45633 23879 23383 26604 19057 5876 16759 13176
1030490,9387 19511 17615 7146 35321 5884
1963900,16425
1037852,5385 12817 10673 20167 22624 45158 43631
1930963,36776
3130783,29095 46513 47941 35914 7131 34027
823927,21137 24730 5161 26165
2427775,28204 26209 5380 27966
55708,33000 48762
1353245,44422 39180 25681 17638 45946
1360957,47626 45603 26209
146303,21903 26790 27966 27845 34270 47209 5876 13176
714940,19677
718916,28441 48925
2025222,33198
1851004,40181 44824
2753528,4357 42265 19894 11090 22124 18926
245493,21793 3107 39464 19069
